"shop_id","name","alias","province","city","city_pinyin","city_id","area","big_cate","big_cate_id","small_cate","small_cate_id","address","business_area","phone","hours","avg_price","stars","photos","description","tags","map_type","original_latitude","original_longitude","google_longitude","google_latitude","navigation","traffic","atmosphere","characteristics","payment","product_rating","environment_rating","service_rating","all_remarks","very_good_remarks","good_remarks","common_remarks","bad_remarks","very_bad_remarks","recommended_dishes","nearby_shops","is_chains","group_info","card_info"
"10343230","说鱼道蛙","","广东","深圳","shenzhen","7","宝安区","美食","10","火锅","g110","福永镇福永大道国惠康商场2楼","市民中心","0755-86301933","每天 11:00 - 21:30","36","0.0","http://i3.dpfile.com/pc/7875c19d381f17605c5afe37bad30940/31112309_m.jpg","","火锅,市民中心","7","22.54305","114.05786","114.05786","22.54305","深圳餐厅>>宝安区>>市民中心>>火锅>>说鱼道蛙","","","","","","","","12","0","2","0","0","0","小炒肉焖花卷,香辣田鸡锅","","0","",""
"10343237","弗里达Frida自在人生","","四川","成都","chengdu","8","成华区","美食","10","其他","g118","万象城(近NOVO)","万年场","028-83527220","每天 08:00 - 23:00","39","3.0","http://i3.dpfile.com/pc/5833a3a568dfffed61e145bc8e63d453/42248480_m.jpg","","咖啡厅,面包糕点,万年场,无线上网,可以刷卡,有下午茶,有露天位,休闲小憩,情侣约会,有午市套餐,供应早餐,有景观位","7","30.65071","104.11734","104.11734","30.65071","成都餐厅>>成华区>>万年场>>其他>>咖啡厅>>弗里达Frida自在人生","","","下午茶","","6.1","6.8","6.6","33","2","1","4","2","1","香草榴莲蛋糕,苹果牛角面包,咖啡,酸奶柠檬蛋糕,秘制冰心拿破仑,蘑菇意面","","1","￥58 - 价值98元！ 弗里达Frida自在人生美食套餐;￥88 - 价值128元！ 弗里达Frida自在人生套餐1份;￥128 - 价值198元！ 弗里达Frida自在人生蛋糕餐点1份",""
"10343254","麦吉迪蛋糕","","河南","郑州","zhengzhou","160","中原区","美食","10","面包甜点","g117","协作路中心医院北门(桐柏路口)","碧沙岗","13838312030","8:00-22:00","23","0.0","http://i1.dpfile.com/pc/f3a190df276430856248b9e99e290113/30821169_m.jpg","","面包甜点,新郑市","7","34.75099","113.61354","113.61354","34.75099","郑州餐厅>>中原区>>碧沙岗>>面包甜点>>麦吉迪蛋糕","","","","","","","","14","2","0","0","0","0","没有","","0","￥36 - 价值98元！ 麦吉迪蛋糕欧式水果蛋糕;￥108 - 价值268元！ 麦吉迪蛋糕欧式双层蛋糕;￥690 - 价值2300元！ 麦吉迪蛋糕欧式三层蛋糕;￥56 - 价值98元！ 麦吉迪蛋糕 6寸慕斯蛋糕;￥14.6 - 价值20元！ 麦吉迪蛋糕 电子代金劵;￥75 - 价值100元！ 麦吉迪蛋糕 电子代金劵",""
"10343315","席永记苏州汤包馆(乳山店)","","上海","上海","shanghai","1","浦东新区","美食","10","小吃快餐","g112","乳山路110号(近东方路)","陆家嘴","021-58822000","每天 6: 00 -- 21: 00","14","3.5","http://i3.dpfile.com/pc/342c0e22ef5a1df46bf87a96fb3b8ac5/43792673_m.jpg","","小笼,陆家嘴","7","31.23499","121.52116","121.52116","31.23499","上海餐厅>>浦东新区>>陆家嘴>>小吃快餐>>小笼>>席永记苏州汤包馆(乳山店)","","","","","7.3","7.4","7.4","38","8","13","8","1","1","苏州汤包,生煎,炸猪排,回锅肉盖浇饭,小馄饨,辣肉冷面,回味辣肉面,酸辣汤,席永记苏州汤包,香菇面筋饭,飘香大肠面,酸菜鱼砂锅,雪菜笋丝肉丝面,虾肉馄饨,葱油拌面,辣肉面,春卷,蟹粉汤包,招牌锅贴,飘香肥牛面","","1","",""
"10343395","顺风港湾餐厅","","浙江","杭州","hangzhou","3","上城区","美食","10","杭帮/江浙菜","g101","延安路292号工联大厦6楼(近学士路)","湖滨","0571-87257178,87257177","每天 11:00 - 22:00","77","5.0","http://i3.dpfile.com/pc/2e1cb3eb034d104921223a9191ff03ad/40196606_m.jpg","","杭帮菜,粤菜,湖滨,无线上网,可以刷卡,朋友聚餐,免费停车,有下午茶,情侣约会,休闲小憩,家庭聚会,随便吃吃,商务宴请","7","30.25453","120.1646","120.1646","30.25453","杭州餐厅>>上城区>>湖滨>>杭帮/江浙菜>>杭帮菜>>顺风港湾餐厅","","","外送,下午茶,免费停车","","8.9","8.9","9.1","281","98","103","33","6","4","爆浆榴莲,虾饺皇,菠萝包,乳鸽,顺风丝滑奶茶,虾仁肠粉,脆皮乳鸽,顺风炒饭,蜜汁叉烧,丝袜奶茶,马来肥牛,黑松露菌饺,干锅花菜,沙绿油条虾,奶茶,蜂蜜厚多士,金银泡饭,白酌介兰,黑糯凤梨,三杯鸡,榴莲爆浆,青豆泥,澳带鲜虾饺,馋嘴蛙,清爽白糖糕","","0","",""
"10343465","九道碗功夫烤鱼","","天津","天津","tianjin","10","西青区","美食","10","川菜","g102","中北镇芥园西道外环线与新景广场内(物美超市旁)","中北镇","022-58659788","11：00－03：00","56","0.0","http://i1.dpfile.com/pc/76e10b95dcadcab433585c05f46605ea/40287582_m.jpg","","川菜,中北镇,朋友聚餐,无线上网","7","39.12631","117.10017","117.10017","39.12631","天津餐厅>>西青区>>中北镇>>川菜>>九道碗功夫烤鱼","","","","","","","","5","0","0","1","0","0","烤鱼水煮鱼","","0","",""
"10343491","Denny House丝袜奶茶","","江苏","无锡","wuxi","13","崇安区","美食","10","面包甜点","g117","钟楼街(近新生路)","崇安寺","","","10","3.5","http://i1.dpfile.com/pc/cc2e0e705636c06d079d036e9f4f0940/33021132_m.jpg","","甜品饮料,崇安寺","7","31.57247","120.29773","120.29773","31.57247","无锡餐厅>>崇安区>>崇安寺>>面包甜点>>甜品饮料>>Denny House丝袜奶茶","","","","","7.1","7.4","7.5","20","3","4","11","2","0","招牌丝袜奶茶,叉烧酥,鸳鸯奶茶","","1","",""
"10343497","品安煲(陕西路店)","","上海","上海","shanghai","1","静安区","美食","10","川菜","g102","陕西北路1306号(近新会路)","同乐坊","13611695228","每天 10: 00 -- 3: 00","53","0.0","http://i3.dpfile.com/pc/e13c880d7e631247dbcb1c2e34f32095/28687943_m.jpg","","川菜,同乐坊,朋友聚餐","7","31.24148","121.44082","121.44082","31.24148","上海餐厅>>静安区>>同乐坊>>川菜>>品安煲(陕西路店)","","","","","","","","8","0","0","1","0","0","烤鱼","","1","",""
"10343515","Sauce Cafe","","山东","青岛","qingdao","21","市南区","美食","10","其他","g118","荣城路9号甲(近香港西路)","香港中路沿线","0532-83888266","每天 10:00 - 21:00","31","3.0","http://i2.dpfile.com/pc/8ce6c2018f6a5ccd9aab7208ebcd7df5/44723587_m.jpg","","咖啡厅,香港中路沿线,休闲小憩,无线上网","7","36.05761","120.3501","120.3501","36.05761","青岛餐厅>>市南区>>香港中路沿线>>其他>>咖啡厅>>Sauce Cafe","","","","","6.2","6.5","6.8","13","1","1","0","0","1","松饼,摩卡,私房菜,美式","","0","",""
"10343523","白熊咖啡","","广东","广州","guangzhou","4","天河区","美食","10","其他","g118","天河南一路六运一街(近海运天河幼儿园)","天河城/体育中心","","每天","48","2.0","http://i2.dpfile.com/pc/d435527a3bf84b225ac5bd260b17013b/39069418_m.jpg","","咖啡厅,天河城/体育中心,无线上网,有下午茶,有露天位,休闲小憩,朋友聚餐,情侣约会,有无烟区,有景观位","7","23.09691","113.12489","113.12489","23.09691","广州餐厅>>天河区>>天河城/体育中心>>其他>>咖啡厅>>白熊咖啡","","","","","5.9","6.2","6.3","9","0","0","4","0","0","卡布奇诺,鸡尾酒,抹茶芝士蛋糕,冰咖啡,猴脑鸡尾酒,摩卡,爱尔兰咖啡,提拉米苏,蛋糕,拿铁,冰黑咖,红酒,日式青瓜,曲奇,咖啡","","0","",""
"10343605","炭路者(宜川店)","","上海","上海","shanghai","1","普陀区","美食","10","小吃快餐","g112","宜川路99号","中山北路/甘泉地区","4000779097","","64","4.0","http://i1.dpfile.com/pc/71e426cb5a852c4ddbc4982050659ebe/43548357_m.jpg","","烧烤,中山北路/甘泉地区,无线上网,可以刷卡","7","31.25986","121.44033","121.44033","31.25986","上海餐厅>>普陀区>>中山北路/甘泉地区>>小吃快餐>>烧烤>>炭路者(宜川店)","","","夜宵","","8.0","8.0","7.9","95","13","35","19","8","6","烤扇贝,羊肉串,杏鲍菇,奥尔良鸡翅,牛舌,烤带子,臭豆腐,烤菠萝,烤土豆片,牛肉,烤鱿鱼,生蚝刺身,烤茄子,牛肉寿喜锅,甜玉米,大明虾,金针菇,盐烧牛舌,柠檬盐烤三文鱼头,煎饺,鸡皮,五花肉,烤猪脑,蒜苗,乌东炒面","","1","￥39 - 价值50元！ 炭路者代金券",""
"10343609","CHOLITO-Tapas&Lounge西班牙餐厅","","天津","天津","tianjin","10","和平区","美食","10","西餐","g116","湖南路先农大院内","五大道","022-58352833","","198","4.0","http://i3.dpfile.com/pc/b85b20aec9f83f71dfd5f5368da2121d/44732504_m.jpg","","西餐,五大道,可以刷卡,无线上网","7","39.12021","117.20369","117.20369","39.12021","天津餐厅>>和平区>>五大道>>西餐>>CHOLITO-Tapas&Lounge西班牙餐厅","","","","","7.6","8.1","8.1","36","11","8","8","3","1","西班牙海鲜饭,三文鱼沙拉,章鱼沙拉,巧克力马天尼,冰柠檬红茶,水果布丁,炸八爪鱼,西班牙冷汤,炸虾饼,牛肉炖蘑菇配土豆,椰子莫吉托","","0","",""
"10343676","帕提亚","","福建","厦门","xiamen","15","湖里区","美食","10","东南亚菜","g115","仙岳路4666号万达广场3楼","湖里万达","0592-5252964,7791636","11:00-21:00","81","2.0","http://i1.dpfile.com/pc/956a0c1f1664406e1afa5cfadb9ece3c/42386892_m.jpg","","东南亚菜,湖里万达,朋友聚餐,可以刷卡,无线上网","7","24.50524","118.17611","118.17611","24.50524","厦门餐厅>>湖里区>>湖里万达>>东南亚菜>>帕提亚","","","","","5.4","6.6","5.7","30","0","3","5","5","8","冬阴功汤","","0","￥145 - 价值200元！ 泰恋泰国菜餐厅代金券;￥270 - 价值400元！ 泰恋泰国菜餐厅代金券;￥75 - 价值100元！ 泰恋泰国菜餐厅代金券",""
"10343688","王品台塑牛排(五角场店)","","上海","上海","shanghai","1","杨浦区","美食","10","西餐","g116","淞沪路8号百联又一城7楼10号铺","五角场/大学区","021-65337378,65337379","","351","4.5","http://i1.dpfile.com/pc/72eba472552ed03648cf60cba8960494/35844078_m.jpg","广告词甚是“吸引”——“只款待心中最重要的人”，也难怪食客中多是“情侣”模样。走的是“西餐流程”，“从餐前面包到沙拉、汤”，“再到主菜、甜点和饮料”，味道都“不错”。主菜之一的台塑牛排不愧是“招牌”，据说“一只头牛仅供6客”，口感“鲜嫩多汁”，味道非常“赞”。服务由始到终都十分“贴心”，即使要多掏10%的服务费也觉得“心甘情愿”。","牛排,五角场/大学区,可以刷卡,免费停车,情侣约会,商务宴请,朋友聚餐,家庭聚会,无线上网,休闲小憩,是老字号,有生日优惠","7","31.30056","121.51583","121.51583","31.30056","上海餐厅>>杨浦区>>五角场/大学区>>西餐>>牛排>>王品台塑牛排(五角场店)","","","免费停车","","8.5","9.1","9.1","285","113","92","32","9","3","台塑牛排,法式菌菇浓汤,香颂玫瑰露,煎鹅肝色拉,热浓浆巧克力拉瓦,餐前烤面包,海陆组合,蜜桃酒,皇家牛排,玫瑰露,红酒小羊排,酸梅汁,鹅肝沙拉,普罗旺斯水果沙拉,法式红酒小羊排,鹅肝,焗烤蘑菇沙拉,热浓浆巧克力瓦拉,酥烤牛小排,酥皮牛小排清汤,牛小排,酥皮海鲜清汤,菌菇汤,翡翠南瓜汤,海鲜汤","","1","",""
"10343705","中央花园咖啡厅","","江苏","南京","nanjing","5","秦淮区","美食","10","其他","g118","中山东路237号(中央饭店 大行宫)","常府街/长白街","025-83150935,83150969","10：00-21：00","44","4.5","http://i3.dpfile.com/pc/e866d82d6b22dd620a945750f84bd786/29436428_m.jpg","","咖啡厅,常府街/长白街,可以刷卡,无线上网,有下午茶,休闲小憩,是老字号,朋友聚餐,随便吃吃,情侣约会,商务宴请","7","32.04128","118.79701","118.79701","32.04128","南京餐厅>>秦淮区>>常府街/长白街>>其他>>咖啡厅>>中央花园咖啡厅","","","下午茶","","8.6","9.2","8.9","180","74","59","26","6","3","酸汤肥牛煲,酸汤鱼片煲,干锅牛蛙,黄金猪排,黑椒牛柳炒意面,牛排,虾仁盖饭,豆花鱼,牛柳煲仔饭,鲍汁蛋黄狮子头,披萨","","0","￥28 - 价值50元！ 中央花园咖啡厅50元代金券;￥39 - 价值106元！ 中央花园咖啡厅休闲套餐",""
"10343770","姜太公烤鱼","烤鱼玩家","上海","上海","shanghai","1","静安区","美食","10","川菜","g102","愚园东路28号东海广场4号楼2楼(近铜仁路)","静安寺","021-62479448","16:30-次日凌晨2:00","48","4.0","http://i3.dpfile.com/pc/57bde30d5cb0f2624b4bf45da02cd2ba/30150134_m.jpg","","川菜,静安寺,有露天位,供应夜宵,可送外卖,朋友聚餐,可以刷卡,随便吃吃,无线上网,免费停车,情侣约会,有午市套餐","7","31.22654","121.44909","121.44909","31.22654","上海餐厅>>静安区>>静安寺>>川菜>>姜太公烤鱼","","","午市套餐,外送,夜宵","","8.7","7.4","7.8","283","74","95","62","9","14","怪味,鱼香味烤鱼,豆豉味,鸡汁杏鲍菇味,香辣,香辣味,怪味烤鱼,怪味鲶鱼,杏鲍菇烤鱼,酸菜味,豆豉味烤鲶鱼,双椒味,鸡汁杏鲍菇烤鱼,香辣烤鱼,双椒烤鱼,杏鲍菇鲶鱼,冰镇小龙虾,泡椒,豆豉鲶鱼,鱼香味","","0","￥78 - 价值130元！ 姜太公烤鱼2-3人套餐","会员专享免费送饮料"
"10343811","绝城芋儿鸡(航空港店)","","四川","成都","chengdu","8","双流县","美食","10","火锅","g110","黄河中路388号(近空港国际城,圣菲小学对面)","","18010661315","10：00—22:00","40","3.0","http://i3.dpfile.com/pc/8e1967bae71930bc663483929db243a2/29310974_m.jpg","","芋儿鸡,情侣约会,免费停车,无线上网,朋友聚餐,是老字号,有露天位","7","30.57091","104.00519","104.00519","30.57091","成都餐厅>>双流县>>火锅>>芋儿鸡>>绝城芋儿鸡(航空港店)","","","","","6.5","6.8","6.8","20","2","1","0","0","0","香辣芋儿鸡","","1","￥59 - 价值114元！ 绝城芋儿鸡(航空港店)2人餐","会员专享8.5折"
"10343818","西焗士西餐厅","","天津","天津","tianjin","10","和平区","美食","10","西餐","g116","金街和平路与哈密道交口(离天津瑞吉酒店50米，离劝业场100米)","和平路","022-27314515,27314515","11：00——20：00","39","4.5","http://i1.dpfile.com/pc/82dfa8f33c1db4156fd782e632c10b22/40638477_m.jpg","","西式正餐,和平路,无线上网,休闲小憩,情侣约会,朋友聚餐,有下午茶,随便吃吃,可送外卖,可以刷卡","7","39.12792","117.19665","117.19665","39.12792","天津餐厅>>和平区>>和平路>>西餐>>西式正餐>>西焗士西餐厅","","","","","8.4","8.6","8.8","76","31","15","5","3","1","意大利肉酱面,罐焖牛肉,奶油烤杂拌,金枪鱼沙拉,什锦蔬菜沙拉,法式烤鸡腿,蓝天碧海,海鲜芝士焗饭,泰式菠萝炒饭,流行至尊披萨,蒜香面包,土豆沙拉,法式麦香炸鱼柳,黑胡椒汁牛排,蜜汁鸡翅,尼斯金枪鱼什蔬沙拉,奶油芝士通心粉,肉酱面,德式土豆沙拉,奶油玉米汤,芒果奶昔,蜜红豆沙冰,腊肠缤纷焗饭,黄桃焗饭,芝士牛肉焗饭","","0","￥118 - 价值266元！ 西焗士西餐厅双人套餐;￥66 - 价值183元！ 西焗士西餐厅双人西餐;￥40 - 价值50元！ 西焗士西餐厅代金券;￥19.9 - 价值55元！ 西焗士西餐厅双人下午茶","会员专享8.8折"
"10343837","诚朴咖啡","","江苏","苏州","suzhou","6","平江区","美食","10","咖啡厅","g132","观前双成巷30号(天语雅阁，蝗家一号，马可孛罗酒店)","观前街地区","0512-69162880,69165580","10:00 -02:00","35","0.0","http://i2.dpfile.com/pc/2c7cf01e172c3a73429b0c982f34798a/42284848_m.jpg","","咖啡厅,观前街地区,无线上网,有下午茶,有露天位,休闲小憩,情侣约会,可送外卖,朋友聚餐,家庭聚会,有表演,供应夜宵","7","31.3086","120.62553","120.62553","31.3086","苏州餐厅>>平江区>>观前街地区>>咖啡厅>>诚朴咖啡","","","","","","","","16","1","0","0","0","0","无线上网,冰沙,拿铁,拿铁咖啡,黑椒牛柳炒饭,芦荟茶,有露天位,三明治","","0","",""
"10343858","麻辣香锅","","广东","佛山","foshan","208","禅城区","美食","10","湘菜","g104","南庄镇南庄二马路89号吉利购物广场4楼(近金逸国际影院)","岭南明珠","13827761005","9：30-22：00","30","0.0","http://i2.dpfile.com/pc/832c56bf1956b5d7c09f6b70a9d3fb5c/28719859_m.jpg","","湘菜,岭南明珠,季华园","7","22.9698","113.01567","113.01567","22.9698","佛山餐厅>>禅城区>>岭南明珠>>湘菜>>麻辣香锅","","","","","","","","10","1","0","0","0","0","我选的麻辣香锅,麻辣香锅,鹌鹑蛋,莴笋,豆腐皮,毛肚,墨鱼丸","","0","",""
"10343917","麻辣煮艺","","江苏","无锡","wuxi","13","滨湖区","美食","10","火锅","g110","湖滨街11号","中桥","0510-85858772","","68","3.5","http://i1.dpfile.com/pc/c5f96ddc242b7701159df269a28eaee5/30162786_m.jpg","","火锅,中桥,无线上网,免费停车,可以刷卡","7","31.5361","120.28111","120.28111","31.5361","无锡餐厅>>滨湖区>>中桥>>火锅>>麻辣煮艺","","","","","7.3","7.5","7.5","51","7","1","0","0","0","虾滑,伊赛牛肉,苏尼特羊肉,蜜汁牛肉,油炸豆皮,撒尿牛丸,宽粉,各种肉,芝士虾丸,梭边鱼片,千张,冬瓜,芝士包","","0","￥81 - 价值100元！ 麻辣煮艺代金券",""
"10343935","仔皇煲(东方新天地店)","","北京","北京","beijing","2","东城区","美食","10","小吃快餐","g112","东长安街1号东方新天地B1楼FF03室","王府井/东单","010-85185880,85185881","10：00-22：00","30","4.0","http://i3.dpfile.com/pc/4ded5ecee9859e6cde4659196292ebcb/44549759_m.jpg","","小吃快餐,王府井/东单,无线上网,可送外卖,有下午茶,休闲小憩,有午市套餐,朋友聚餐,随便吃吃","7","39.90987","116.41185","116.41185","39.90987","北京餐厅>>东城区>>王府井/东单>>小吃快餐>>仔皇煲(东方新天地店)","","","","","8.0","7.6","7.9","81","15","24","28","1","1","腊味皇堡,豉汁排骨,煲汤,香菇滑鸡,番茄牛肉煲仔饭,香菇滑鸡煲,鲍汁四菌煲,腊肠滑鸡煲,酱汁豆腐煲,紫砂炖盅,双椒鱼片煲,腊味,凤爪排骨煲","","1","",""
"10343975","荆州锅盔","","湖北","武汉","wuhan","16","武昌区","美食","10","小吃快餐","g112","水果湖横路8号","水果湖","027-88872558","","4","3.0","http://i2.dpfile.com/pc/6030a49424c1d4248bb81fea40f8fa4d/36110824_m.jpg","","小吃,水果湖","7","30.54713","114.34407","114.34407","30.54713","武汉餐厅>>武昌区>>水果湖>>小吃快餐>>小吃>>荆州锅盔","","","","","6.8","6.7","6.8","14","3","4","5","2","0","鲜肉盔,绝味梅干菜锅盔,美女甜甜锅盔,怪味锅盔","","0","",""
"10344044","巴渔红浪","","辽宁","大连","dalian","19","沙河口区","美食","10","川菜","g102","高尔基路695号和平广场4楼","和平广场","0411-62987150","","50","3.5","http://i1.dpfile.com/pc/9a70dc000a879290731cf56e4fbeb55d/36289410_m.jpg","","川菜,和平广场","7","38.89586","121.58835","121.58835","38.89586","大连餐厅>>沙河口区>>和平广场>>川菜>>巴渔红浪","","","","","6.9","7.0","6.9","15","4","1","5","1","1","四川泡菜,手撕花菜,毛血旺,沸腾鱼,担担面,口水鸡,锅包肉","","0","￥79.9 - 价值127元！ 巴渔红浪 双人套餐",""
"10344085","鸡本部脆皮鸡排(浙江中路店)","","上海","上海","shanghai","1","黄浦区","美食","10","小吃快餐","g112","浙江中路486号","南京东路","18916889011","","13","3.5","http://i3.dpfile.com/pc/dccab7678ebecd7fff37b897a4f6c6cc/30170663_m.jpg","","快餐简餐,南京东路,可送外卖,随便吃吃","7","31.23749","121.47732","121.47732","31.23749","上海餐厅>>黄浦区>>南京东路>>小吃快餐>>快餐简餐>>鸡本部脆皮鸡排(浙江中路店)","","","外送","","7.6","7.1","7.4","22","6","11","0","2","0","无骨鸡腿排,脆皮鸡排,脆皮鸡块,鲜鱿鱼,香酥鸡皮,橡塑鱿鱼,香酥鸡排,便当不好","","1","",""
"10344121","尊宝比萨(龙湖店)","","重庆","重庆","chongqing","9","渝北区","美食","10","西餐","g116","新南路36号卜蜂莲花超市门口","龙溪","023-67876481,67876482","09:30-22:30","32","3.0","http://i3.dpfile.com/pc/892ced2e33b005f56f248804987a70bc/43353728_m.jpg","","比萨,龙溪","7","29.60111","106.51291","106.51291","29.60111","重庆餐厅>>渝北区>>龙溪>>西餐>>比萨>>尊宝比萨(龙湖店)","","","外送","","6.4","6.2","6.3","21","0","2","1","0","0","超级豪华比萨,新奥尔良烤鸡肉比,海鲜比萨,荤食什锦比萨","","0","￥72 - 价值115元！ 尊宝比萨3人餐;￥29 - 价值42元！ 尊宝比萨单人餐",""
"10344139","韩乡园-烤肉家","","江苏","无锡","wuxi","13","新区","美食","10","韩国料理","g114","新区长江北路6-8号新地假日广场191-1号","旺庄","0510-88556454,18651511521","10:30----21:30","60","0.0","http://i3.dpfile.com/pc/823bda4e30400534a13bf7b698f089cc/28695548_m.jpg","","韩国料理,旺庄","7","31.5487","120.357","120.357","31.5487","无锡餐厅>>新区>>旺庄>>韩国料理>>韩乡园-烤肉家","","","","","","","","11","0","0","2","0","0","雪花牛里脊,牛肉炒粉丝,炒鱿鱼,松板肉,蔬菜色拉,牛背肉","","0","",""
"10344157","张正麻辣串","","安徽","合肥","hefei","110","庐阳区","美食","10","小吃简餐","g112","濉溪路278号(财富广场对面)","白水坝","0551-65536360,65536360","","11","3.0","http://i2.dpfile.com/pc/cd63ff2270de9f47cc95a000b76f04f5/11479333_m.jpg","","小吃面食,市府广场,淮河路步行街","7","31.87866","117.26844","117.26844","31.87866","合肥餐厅>>庐阳区>>白水坝>>小吃简餐>>小吃面食>>张正麻辣串","","","","","6.7","6.6","6.6","13","2","0","1","0","0","金针菇,里脊,素鸡,土豆","","1","","会员专享8折"
"10344196","湘食汇湘菜馆","","北京","北京","beijing","2","石景山区","美食","10","湘菜","g104","八角北路(近石景山游乐园北门)","古城/八角","010-88910190","每天 10:00 - 22:00","46","3.5","http://i2.dpfile.com/pc/97e2f4ea4a53c8a414d363596e8eeb53/39772894_m.jpg","","湘菜,古城/八角,朋友聚餐,免费停车,可以刷卡,家庭聚会,休闲小憩,是老字号,情侣约会,可送外卖,商务宴请,无线上网","7","39.91688","116.20897","116.20897","39.91688","北京餐厅>>石景山区>>古城/八角>>湘菜>>湘食汇湘菜馆","","","免费停车","","7.5","7.6","7.9","75","6","13","4","1","0","剁椒鱼头,臭鳜鱼,攸县香干,香芋地瓜丸,家常猪肝,外婆菜炒汤圆,大片牛肉,蒜茸红菜薹,大盆花菜,海皇干捞粉丝煲,莲藕龙骨汤,小炒黄牛肉,干锅牛蛙,腰花炒鱿鱼丝,上汤娃娃菜,瓦罐红烧肉,紫薯碗球,皮蛋擂辣椒,糯米排骨,小炒河虾,农家小炒肉,干锅手撕包菜,红烧肉,鸡汁脆笋,脆骨","","0","",""
"10344248","食之秘(中环百联一店)","Secret Recipe","上海","上海","shanghai","1","普陀区","美食","10","面包甜点","g117","真光路1288号中环百联A1F16店","梅川路","021-52825821","","29","5.0","http://i3.dpfile.com/pc/af0ce56aa6e05dd4437f40efe835ab82/37454246_m.jpg","他家的特色是芝士蛋糕，有“很多很多”品种，有的“还获过奖”。喜欢大理石芝士，燕麦的底很特别，芝士入口“醇厚”，“甜甜的”又带着“微微的酸”，“吃了还想吃”。简餐是东南亚风味，味道还不错。","西式甜点,梅川路,可以刷卡,休闲小憩","7","31.24583","121.38301","121.38301","31.24583","上海餐厅>>普陀区>>梅川路>>面包甜点>>西式甜点>>食之秘(中环百联一店)","","","","","9.1","8.7","8.7","104","50","34","9","1","1","浓巧克力蛋糕,巧克力蛋糕,芝士蛋糕,黑巧蛋糕,大理石,榴莲蛋糕,卡普奇诺泥蛋糕,纽约芝士蛋糕,巧克力香蕉蛋糕,巧克力草莓泥蛋糕,柜台,蓝莓芝士蛋糕","","1","￥85 - 价值100元！ 食之秘电子现金券1张",""
"10344253","屯京拉面(尚嘉中心店)","東京とんこつラーメン屯ちん","上海","上海","shanghai","1","长宁区","美食","10","日本","g113","仙霞路99号尚嘉中心LG2楼A008室(近遵义南路)","虹桥","021-60673753","11：00~22：00","46","4.0","http://i2.dpfile.com/pc/a89d0a7d65509204691fad41e3515943/36650563_m.jpg","","寿司/简餐,虹桥,可以刷卡,随便吃吃,无线上网,休闲小憩,家庭聚会,朋友聚餐,情侣约会","7","31.20548","121.4068","121.4068","31.20548","上海餐厅>>长宁区>>虹桥>>日本>>寿司/简餐>>屯京拉面(尚嘉中心店)","","","","","8.2","8.1","8.3","279","66","108","78","7","9","东京猪骨拉面,招牌东京猪骨拉面,色拉,沾面,味增猪软骨沾面,麻辣猪骨拉面,猪排,蔬菜色拉,鱼香猪骨拉面,屯京超值色拉,薯条,炸猪排炖蛋,炸猪排,蘸面,日式烤肉,沙拉,铁板麻婆豆腐,猪排蒸蛋,炸猪排鸡蛋煲,招牌特色色拉,特制鱼香猪骨拉面,麻辣豆腐,土豆泥,营养烧肉,冰红茶","","1","",""
"10344254","食之秘(东郊百联店)","","上海","上海","shanghai","1","浦东新区","美食","10","面包甜点","g117","沪南路2420号8幢1楼G50-F01-1-018b室(避风塘旁)","康桥/周浦","021-68536859","平日：10:00~21:00 双休：10:00~21:30","28","4.5","http://i1.dpfile.com/pc/d45794996c2113762a40375c4eee7b96/43812861_m.jpg","他家的特色是芝士蛋糕，有“很多很多”品种，有的“还获过奖”。喜欢大理石芝士，燕麦的底很特别，芝士入口“醇厚”，“甜甜的”又带着“微微的酸”，“吃了还想吃”。简餐是东南亚风味，味道还不错。","西式甜点,康桥/周浦,可以刷卡","7","31.15413","121.56393","121.56393","31.15413","上海餐厅>>浦东新区>>康桥/周浦>>面包甜点>>西式甜点>>食之秘(东郊百联店)","","","","","8.8","8.5","8.7","95","33","34","14","2","1","浓巧克力蛋糕,大理石芝士,榴莲蛋糕,提拉米苏,巧克力香蕉,榴莲芝士,白巧克力杏仁,核桃布朗尼,咖啡芝士","","1","￥85 - 价值100元！ 食之秘电子现金券1张",""
"10344270","牧日本料理(古北店)","","上海","上海","shanghai","1","长宁区","美食","10","日本","g113","荣华西道19弄12号(近水城南路1004mart超市)","古北","021-32031136,15802167867","11：00~14:00 17:00~23:30","176","4.5","http://i3.dpfile.com/pc/3cef1709c72774fd404eab3563e8a444/35716157_m.jpg","","日式自助,古北,朋友聚餐,情侣约会,可以刷卡,无线上网,家庭聚会","7","31.19395","121.3928","121.3928","31.19395","上海餐厅>>长宁区>>古北>>日本>>日式自助>>牧日本料理(古北店)","","","","","8.4","8.2","8.5","74","27","15","3","0","3","烤银鳕鱼,金枪鱼,刺身拼盘,金枪鱼色拉,炒牛蒡,生春卷,加州卷,烤多春鱼,盐烤斑节虾,黄油炒文蛤,天妇罗拼盘,铁板牛肉粒,京葱鸡蛋卷,炸生蚝,牡丹虾,烤三文鱼腹,炸鱿鱼须,蛤蜊汤,三文鱼,烤牛舌,鲍鱼刺身,烤鸡胗,鳗鱼,烤金枪鱼下巴,活鳗鱼","","1","",""
